id,emptitle,grade,homeownership,issuedate,loanstatus,memberid,purpose,subgrade,term,verificationstatus,annualincome,dti,installment,intrate,loanamount,totalacc,totalpayment
496493,Ivy Securities,C,RENT,1/10/2024,Fully Paid,636213,other,C5,36 months,Not Verified,40000,0.0837,514.27,0.1422,15000,14,18514
481236,scientel wireless,C,RENT,5/10/2024,Fully Paid,612005,other,C5,36 months,Not Verified,60000,0.1606,411.41,0.1422,12000,12,14812
487488,Schmid Broaddus Nugent Gano,C,RENT,1/10/2024,Fully Paid,621459,other,C1,36 months,Not Verified,41000,0.1141,503.5,0.1273,15000,9,16920
315895,ACORD Corporation,C,RENT,4/8/2024,Fully Paid,315892,other,C3,36 months,Not Verified,67000,0.0707,198.32,0.1166,10000,24,7139
505851,Gold Medal Bakery,C,RENT,1/10/2024,Fully Paid,652061,other,C2,36 months,Not Verified,50000,0.0667,404.94,0.1311,12000,16,14578
476379,Etro,C,RENT,10/10/2024,Fully Paid,603435,other,C3,36 months,Not Verified,95000,0.0044,631.82,0.1357,18600,19,22868
500624,Applebees,C,RENT,12/10/2024,Fully Paid,643042,other,C3,36 months,Not Verified,40000,0.2481,339.25,0.1348,10000,21,12213
477639,Dept Of Education PS 127 Q,C,RENT,9/10/2024,Fully Paid,605962,other,C2,36 months,Not Verified,75797,0.0331,189.29,0.1322,5600,24,6814
296903,Dematteo Monness LLc,C,RENT,1/8/2024,Fully Paid,296900,other,C4,36 months,Not Verified,48000,0.2068,166,0.1197,5000,25,5905
495512,Crows Nest,C,RENT,2/10/2024,Fully Paid,634713,other,C5,36 months,Not Verified,36250,0.1566,205.71,0.1422,6000,16,7406
482550,"Pless Security, Inc.",C,RENT,1/10/2024,Fully Paid,379219,other,C2,36 months,Not Verified,25000,0.0619,67.49,0.1311,2000,8,2430
487755,Concord Publishing House,C,RENT,5/10/2024,Fully Paid,621888,other,C1,36 months,Not Verified,27040,0.178,50.35,0.1273,1500,6,1630
479089,WalMart,C,RENT,3/10/2024,Fully Paid,608609,other,C2,36 months,Not Verified,15000,0.1904,70.87,0.1311,2100,9,2484
378259,CGI,C,RENT,11/9/2024,Fully Paid,403174,other,C4,36 months,Not Verified,54996,0.0866,169.62,0.1347,5000,8,5056
501963,Maryland Environmental Service,C,RENT,8/10/2024,Fully Paid,645372,other,C1,36 months,Not Verified,29140.8,0.0329,75.53,0.1273,2250,4,2719
492486,S. J. Moore Interiors,C,RENT,6/10/2024,Fully Paid,629874,other,C2,36 months,Not Verified,24000,0.18,67.49,0.1311,2000,10,2430
381482,Procter and Gamble,C,RENT,10/9/2024,Fully Paid,409993,other,C5,36 months,Not Verified,69996,0.148,374.84,0.1379,11000,34,12581
492163,Lockheed Martin Corporation,C,RENT,7/10/2024,Fully Paid,629317,other,C2,36 months,Not Verified,57057,0.0614,303.71,0.1311,9000,21,10934
491889,Equimine,C,RENT,5/10/2024,Fully Paid,628780,other,C5,36 months,Not Verified,120000,0.0944,85.72,0.1422,2500,7,3086
376227,Wells Fargo Bank,C,RENT,3/9/2024,Fully Paid,399125,other,C5,36 months,Not Verified,90000,0.1505,286.24,0.1379,8400,28,10285
667352,King kullen,C,RENT,11/11/2024,Fully Paid,853171,other,C1,36 months,Not Verified,27996,0.1003,50.32,0.1268,1500,11,1811
392812,Independence Blue Cross,C,RENT,11/9/2024,Fully Paid,430022,other,C5,36 months,Not Verified,80000,0.0009,306.68,0.1379,9000,4,9585
488180,SRA,C,RENT,2/10/2024,Fully Paid,622457,other,C3,36 months,Not Verified,30000,0.1704,339.25,0.1348,10000,20,12213
508993,Rocky Mountain Connections,C,RENT,12/10/2024,Fully Paid,656856,other,C4,36 months,Not Verified,45000,0.1573,272.84,0.1385,8000,9,9468
488029,Reznick Group,C,RENT,8/10/2024,Fully Paid,423057,other,C5,36 months,Not Verified,40000,0.1005,102.86,0.1422,3000,3,3703
372469,Advantage Business Consulting,C,RENT,9/9/2024,Fully Paid,391344,other,C5,36 months,Not Verified,33280,0.1547,136.31,0.1379,4000,5,4907
390015,Self,C,RENT,1/9/2024,Fully Paid,424722,other,C4,36 months,Not Verified,19632,0.1632,67.85,0.1347,2000,7,2442
381068,IAC,C,RENT,8/9/2024,Fully Paid,409101,other,C1,36 months,Not Verified,30000,0.178,100.4,0.1253,3000,17,3593
472802,Life Style Staffing,C,RENT,3/10/2024,Fully Paid,597087,other,C2,36 months,Not Verified,38000,0.048,50.71,0.1322,1500,6,1825
485374,Luxottica Retail,C,RENT,6/10/2024,Fully Paid,618331,other,C2,36 months,Not Verified,19200,0.0263,202.47,0.1311,6000,21,7289
497159,Officeteam,C,RENT,5/10/2024,Fully Paid,637291,other,C2,36 months,Not Verified,23040,0.15,67.49,0.1311,2000,9,2430
508828,Baltimore Washington Medical Center,C,RENT,12/10/2024,Fully Paid,656585,other,C2,36 months,Not Verified,27264,0.0845,168.73,0.1311,5000,9,5445
382086,Kansas State University,C,RENT,8/9/2024,Fully Paid,411122,other,C2,36 months,Not Verified,18000,0.0973,134.48,0.1284,4000,8,4841
643255,Discus Dental  LLC,C,RENT,4/11/2024,Fully Paid,823235,other,C1,36 months,Not Verified,84996,0.2067,166.63,0.1223,5000,32,5999
476851,sports authority,C,RENT,6/10/2024,Fully Paid,604244,other,C2,36 months,Not Verified,13200,0.0582,101.41,0.1322,3000,3,3667
487618,UCLA Parking Services`,C,RENT,10/10/2024,Fully Paid,621672,other,C3,36 months,Not Verified,7500,0.2144,40.71,0.1348,1200,4,1426
479344,PrimeSource,C,RENT,10/10/2024,Fully Paid,609039,other,C3,36 months,Not Verified,23000,0.037,71.25,0.1348,2100,21,2565
497382,Lululemon Athletica,C,RENT,1/10/2024,Fully Paid,637652,other,C4,36 months,Not Verified,48000,0.201,136.42,0.1385,4000,8,4394
502970,KIPP NYC,C,RENT,10/10/2024,Fully Paid,647126,other,C4,36 months,Not Verified,52000,0.0621,190.99,0.1385,5600,14,6657
474191,Client Development Services,C,RENT,9/10/2024,Fully Paid,599783,other,C4,36 months,Not Verified,33600,0.1568,170.69,0.1392,5000,17,6143
489323,Guy Eggleston,C,RENT,4/10/2024,Fully Paid,624279,other,C2,36 months,Not Verified,32400,0.1622,40.5,0.1311,1200,11,1504
506076,FedEx Ground,C,RENT,7/10/2024,Fully Paid,652420,other,C3,36 months,Not Verified,39000,0.1474,176.41,0.1348,5200,11,6194
500637,Harleysville Insurance,C,RENT,6/10/2024,Fully Paid,643120,other,C1,36 months,Not Verified,45000,0.1376,322.24,0.1273,9600,6,11164
501209,San Diego Unified School District,C,RENT,2/10/2024,Fully Paid,644114,other,C3,36 months,Not Verified,49200,0.0146,108.56,0.1348,3200,17,3877
708559,Dunagan Warehouse,C,RENT,11/11/2024,Fully Paid,901064,other,C3,36 months,Not Verified,30000,0.2108,67.81,0.1343,2000,9,2440
478688,HireRight  Inc.,C,RENT,3/10/2024,Fully Paid,607797,other,C4,36 months,Not Verified,50000,0.1704,51.21,0.1392,1500,15,1779
736849,Bob Braker Auto Group,C,RENT,7/11/2024,Fully Paid,933902,other,C4,36 months,Not Verified,45000,0.1765,136.33,0.138,4000,9,4908
660576,US Department of HUD,C,RENT,7/11/2024,Fully Paid,844861,other,C4,36 months,Not Verified,95459,0.0957,149.96,0.138,4400,51,5095
491557,State Of New Hampshire,C,RENT,9/10/2024,Fully Paid,628206,other,C3,36 months,Not Verified,37920,0.1991,407.09,0.1348,12000,34,14009
716662,beaver oil co. inc,C,RENT,8/11/2024,Fully Paid,910626,other,C5,36 months,Not Verified,43200,0.0733,171.31,0.1417,5000,7,5660
380076,Brinker International,C,RENT,7/9/2024,Fully Paid,407115,other,C1,36 months,Not Verified,21996,0.2373,80.32,0.1253,2400,14,2891
473948,Neptune Society,C,RENT,11/10/2024,Fully Paid,599350,other,C5,36 months,Not Verified,53000,0.2246,274.45,0.1426,8000,19,9881
487483,Apex Systems  Inc.,C,RENT,2/10/2024,Fully Paid,621452,other,C2,36 months,Not Verified,45000,0.2291,337.45,0.1311,10000,24,12149
471184,nypd,C,RENT,12/10/2024,Fully Paid,594856,other,C1,36 months,Not Verified,33600,0.2229,470.87,0.1287,14000,9,16952
490751,windsor staffing,D,RENT,2/10/2024,Fully Paid,626771,other,D1,36 months,Not Verified,50000,0.2028,516.98,0.1459,15000,9,18612
485941,3m,D,RENT,10/10/2024,Fully Paid,619170,other,D2,36 months,Not Verified,45000,0.0179,138.59,0.1496,4000,4,4989
494719,University of Pennsylvania,D,RENT,2/10/2024,Fully Paid,633478,other,D2,36 months,Not Verified,67000,0.1309,103.94,0.1496,3000,36,3747
713889,Time Investment Corp,D,RENT,7/11/2024,Fully Paid,907205,other,D3,36 months,Not Verified,36000,0.0747,184.46,0.1528,5300,15,6326
497400,Press Democrat-New York Times,D,RENT,5/10/2024,Fully Paid,637674,other,D2,36 months,Not Verified,48000,0.0988,69.3,0.1496,2000,3,2495
479075,Progressive Health and Rehabilitation,D,RENT,3/10/2024,Fully Paid,608584,other,D1,36 months,Not Verified,46000,0.2298,448.05,0.1459,13000,19,16158
708329,State of California,D,RENT,8/11/2024,Fully Paid,900810,other,D4,36 months,Not Verified,47004,0.2002,87.47,0.1565,2500,22,2988
478830,World Marketing Atlanta,D,RENT,9/10/2024,Fully Paid,608051,other,D1,36 months,Not Verified,40000,0.1758,193.07,0.1461,5600,17,6951
490945,allina health systems,D,RENT,5/10/2024,Fully Paid,627123,other,D4,36 months,Not Verified,29120,0.1982,52.52,0.157,1500,22,1891
494191,peapod by giant,D,RENT,4/10/2024,Fully Paid,632602,other,D5,36 months,Not Verified,38000,0.1011,229.64,0.1607,6525,4,8267
491887,Military  USMC,D,RENT,12/10/2024,Fully Paid,628779,other,D1,36 months,Not Verified,59578.44,0.2377,206.79,0.1459,6000,20,7440
491680,Matco service corp.,D,RENT,10/10/2024,Fully Paid,628425,other,D4,36 months,Not Verified,103000,0.0936,448.14,0.157,12800,15,16135
386288,University of Massachusetts-Dartmouth: Housing Department,D,RENT,10/9/2024,Fully Paid,418484,other,D5,36 months,Not Verified,15996,0.0998,167.27,0.1537,4800,12,6021
496707,Lotus Cars USA,D,RENT,10/10/2024,Fully Paid,636530,other,D2,36 months,Not Verified,31000,0.0263,173.24,0.1496,5000,3,5653
720098,the howard elliott collection,D,RENT,5/11/2024,Fully Paid,914509,other,D3,36 months,Not Verified,41004,0.1115,174.02,0.1528,5000,25,6288
683478,Self Employed,D,RENT,6/11/2024,Fully Paid,872808,other,D4,36 months,Not Verified,50004,0.024,76.97,0.1565,2200,5,2771
486021,Military base,D,RENT,10/10/2024,Fully Paid,619305,other,D4,36 months,Not Verified,22000,0.1036,175.06,0.157,5000,5,6040
475549,bank of america,D,RENT,5/10/2024,Fully Paid,602043,other,D1,36 months,Not Verified,40000,0.039,51.72,0.1461,1500,7,1619
675756,Credit Suisse,D,RENT,9/11/2024,Fully Paid,863595,other,D3,36 months,Not Verified,108000,0.1562,348.03,0.1528,10000,17,12669
506545,USAF,D,RENT,3/10/2024,Fully Paid,653088,other,D1,36 months,Not Verified,48876,0.1959,103.4,0.1459,3000,11,3719
296470,Finishing Touches Studio,D,RENT,6/8/2024,Fully Paid,296454,other,D2,36 months,Not Verified,50000,0.0139,269.25,0.1292,8000,11,9664
485585,Grand Casino,E,RENT,6/10/2024,Fully Paid,618650,other,E5,36 months,Not Verified,19136,0.1787,198.65,0.1793,5500,4,7141
392340,Heard County Government,E,RENT,2/9/2024,Fully Paid,429191,other,E2,36 months,Not Verified,17600,0.017,140.63,0.16,4000,5,4635
483110,Worldwide Tech Services,E,RENT,9/10/2024,Fully Paid,614690,other,E2,36 months,Not Verified,30000,0.0316,53.35,0.1682,1500,4,1866
489366,Tam Communications  Inc,E,RENT,9/10/2024,Fully Paid,624351,other,E4,36 months,Not Verified,90000,0.1891,871.35,0.1756,24250,19,30931
504855,Office Depot BSD,E,RENT,10/10/2024,Fully Paid,650238,other,E1,36 months,Not Verified,19968,0.0529,141.51,0.1645,4000,3,5095
475974,Canopy Financial,E,RENT,11/10/2024,Fully Paid,602779,other,E1,36 months,Not Verified,82500,0.1293,388.63,0.1635,11000,12,11151
502514,gat airline services,E,RENT,2/10/2024,Fully Paid,620938,other,E4,36 months,Not Verified,14400,0.0733,197.63,0.1756,5500,4,7115
388471,US Navy,E,RENT,12/9/2024,Fully Paid,421940,other,E3,36 months,Not Verified,65000,0.1639,529.71,0.1632,15000,24,18621
697928,Hac inc,E,RENT,5/11/2024,Fully Paid,889303,other,E2,36 months,Not Verified,45600,0.2376,99.51,0.1677,2800,28,3239
476435,East Neck Auto Service,B,RENT,7/10/2024,Fully Paid,603518,other,B5,36 months,Not Verified,62400,0.0402,66.94,0.1253,2000,10,2410
487178,Lanai High & Elem. School,C,RENT,10/10/2024,Fully Paid,620987,other,C2,36 months,Not Verified,15000,0.0344,141.73,0.1311,4200,6,5102
659157,Seattle Safety,C,RENT,5/11/2024,Fully Paid,839225,other,C3,36 months,Not Verified,75000,0.1059,67.81,0.1343,2000,21,2443
655197,Septa,C,RENT,4/11/2024,Fully Paid,837980,other,C1,36 months,Not Verified,56004,0.0746,185.31,0.1268,5525,25,6672
495105,ASUCLA,E,RENT,1/10/2024,Fully Paid,629964,other,E5,36 months,Not Verified,42000,0.1037,108.36,0.1793,3000,10,3732
487214,Wyo-Ben Inc.,C,RENT,2/10/2024,Fully Paid,621024,other,C5,36 months,Not Verified,53000,0.1669,144,0.1422,4200,19,5199
483418,Forest Park Hospital,B,MORTGAGE,5/10/2024,Fully Paid,615148,other,B5,36 months,Not Verified,17400,0,32.92,0.1136,1000,23,1010
499140,trenton iron & metal,B,MORTGAGE,2/10/2024,Fully Paid,640500,other,B3,36 months,Not Verified,48000,0.1038,211.64,0.1062,6500,8,7620
695748,Grant County Corrections,B,MORTGAGE,7/11/2024,Fully Paid,886865,other,B3,36 months,Not Verified,50000,0.1426,259.53,0.1037,8000,33,9312
286828,David Weekley Homes,B,MORTGAGE,5/8/2024,Fully Paid,286809,other,B5,36 months,Not Verified,80000,0.069,489.03,0.1071,15000,26,17605
491361,Raritan Valley Country Club,C,MORTGAGE,10/10/2024,Fully Paid,627851,other,C1,36 months,Not Verified,65000,0.0068,100.7,0.1273,3000,22,3626
494723,evans construction,C,MORTGAGE,11/10/2024,Fully Paid,633488,other,C1,36 months,Not Verified,68000,0.1922,100.7,0.1273,3000,24,3625
296360,"Cain Brothers & Co., LLC",D,MORTGAGE,5/8/2024,Fully Paid,296181,other,D2,36 months,Not Verified,95000,0.0706,807.74,0.1292,24000,18,25867
377485,san diego city School district,A,RENT,7/9/2024,Fully Paid,401686,other,A4,36 months,Not Verified,31000,0.1921,51.12,0.0932,1600,15,1840
283014,Hans Wilson & Associates,B,RENT,7/8/2024,Fully Paid,282989,other,B4,36 months,Not Verified,30000,0.0604,129.81,0.1039,4000,9,4673
369683,County of Santa Barbara,B,RENT,11/9/2024,Fully Paid,385752,other,B3,36 months,Not Verified,55000,0.2437,39.62,0.1158,1200,35,1426
395180,The Crossings,C,RENT,7/9/2024,Fully Paid,434391,other,C2,36 months,Not Verified,24000,0.2435,33.62,0.1284,1000,19,1209
331216,self-employed,C,RENT,2/8/2024,Fully Paid,331162,other,C1,36 months,Not Verified,30000,0.1456,98.26,0.1103,3000,11,3537
493743,JPMorgan Chase,E,MORTGAGE,7/10/2024,Fully Paid,631788,other,E2,36 months,Not Verified,37100,0.1792,106.69,0.1682,3000,10,3789
658355,cellular sales,B,MORTGAGE,2/11/2024,Charged Off,841985,other,B2,36 months,Source Verified,50004,0.1893,58.09,0.1,1800,21,1207
506758,Verizon Communication,E,MORTGAGE,10/10/2024,Charged Off,653438,other,E1,36 months,Source Verified,65600,0.0946,742.93,0.1645,21000,19,19737
685561,boydsflooring,A,OWN,12/11/2024,Charged Off,875225,other,A4,36 months,Source Verified,30000,0.154,77.53,0.0729,2500,10,2676
696188,Air Force,B,OWN,12/11/2024,Charged Off,887329,other,B5,36 months,Source Verified,78996,0.228,327.91,0.1111,10000,16,4330
715674,American Security Associates,B,OWN,4/11/2024,Charged Off,909343,other,B1,36 months,Source Verified,20004,0.0996,80.24,0.0963,2500,21,1457
675717,G4S Secure Solutions,A,RENT,5/11/2024,Charged Off,863547,other,A5,36 months,Source Verified,42228,0.2322,77.95,0.0766,2500,10,929
699011,Southeast Goldbuyers,B,RENT,1/11/2024,Charged Off,890511,other,B5,36 months,Source Verified,24000,0.229,118.87,0.1111,3625,10,701
721333,"Voice Prepaid, Inc.",B,RENT,2/11/2024,Charged Off,915890,other,B2,36 months,Source Verified,32640,0.0662,64.54,0.1,2000,10,1218
659948,Charlotte Russe,B,RENT,4/11/2024,Charged Off,844062,other,B3,36 months,Source Verified,35496,0.1805,116.79,0.1037,3600,14,4198
662416,The Laureate School,B,RENT,11/11/2024,Charged Off,847100,other,B4,36 months,Source Verified,23000,0.1732,289.47,0.1074,8875,17,3262
508640,INTERNAL REVENUE SERVICE,C,RENT,4/10/2024,Charged Off,656352,other,C1,36 months,Source Verified,56000,0.168,184.62,0.1273,5500,14,3692
740100,Kordsa Inc.,C,RENT,8/11/2024,Charged Off,937752,other,C1,36 months,Source Verified,79500,0.1881,404.27,0.1299,12000,27,2827
371015,Lehigh Cement,C,RENT,8/9/2024,Charged Off,388341,other,C1,36 months,Source Verified,60000,0.2014,127.18,0.1253,3800,34,2050
698231,Atc healthcare,C,RENT,4/11/2024,Charged Off,889650,other,C1,36 months,Source Verified,54000,0.1358,234.79,0.1268,7000,21,542
653722,justice Works Youth Care,D,RENT,9/11/2024,Charged Off,836016,other,D1,36 months,Source Verified,36000,0.0637,172.21,0.1454,5000,28,1393
706765,Premium H&C,D,RENT,5/11/2024,Charged Off,899013,other,D5,36 months,Source Verified,40800,0.0074,175.84,0.1602,5000,5,2989
708823,Cosmopolitan of Las Vegas,D,RENT,4/11/2024,Charged Off,901351,other,D2,36 months,Source Verified,60000,0.1536,457.01,0.1491,13200,32,2735
715381,berdon llp,C,RENT,7/11/2024,Charged Off,908949,other,C4,36 months,Source Verified,39500,0.1404,68.17,0.138,2000,19,866
669582,Miller Bearing,A,MORTGAGE,6/11/2024,Fully Paid,856163,other,A3,36 months,Source Verified,54996,0.1968,215.89,0.0692,7000,33,7747
670099,Erie 2 Chautauqua Cattaraugus BOCES,A,MORTGAGE,2/11/2024,Fully Paid,856718,other,A3,36 months,Source Verified,54000,0.0773,246.73,0.0692,8000,25,8874
652997,Cooper Consulting,A,MORTGAGE,10/11/2024,Fully Paid,835112,other,A3,36 months,Source Verified,75000,0.0755,185.05,0.0692,6000,10,6350
719747,Cicero Public Schools,A,MORTGAGE,3/11/2024,Fully Paid,914115,other,A3,36 months,Source Verified,110000,0.1536,123.37,0.0692,4000,61,4441
658224,EMC,A,MORTGAGE,2/11/2024,Fully Paid,841755,other,A4,36 months,Source Verified,140004,0.1615,372.12,0.0729,12000,20,12752
714945,CA Technologies,A,MORTGAGE,6/11/2024,Fully Paid,908424,other,A5,36 months,Source Verified,81510,0.1119,155.9,0.0766,5000,35,5549
726767,memc,A,MORTGAGE,3/11/2024,Fully Paid,922210,other,A5,36 months,Source Verified,120996,0.2228,124.72,0.0766,4000,20,4490
657579,Atlanta Area Research Education Foundati,A,MORTGAGE,2/11/2024,Fully Paid,840962,other,A3,36 months,Source Verified,58000,0.1817,92.53,0.0692,3000,14,3331
656964,Dorchester county,A,MORTGAGE,5/11/2024,Fully Paid,840218,other,A2,36 months,Source Verified,22800,0.2574,145.57,0.0579,4800,20,5241
501812,prime sheet metal,A,MORTGAGE,8/10/2024,Fully Paid,645113,other,A3,36 months,Source Verified,77000,0.0234,154.7,0.0714,5000,28,5286
385950,Parker Consulting Services,A,MORTGAGE,2/9/2024,Fully Paid,417915,other,A5,36 months,Source Verified,45204,0.1112,160.48,0.0963,5000,25,5777
684740,Sidley Austin,A,MORTGAGE,5/11/2024,Fully Paid,874249,other,A2,36 months,Source Verified,83000,0.061,315.4,0.0579,10400,14,11220
712319,"PAUL TRANSPORTATION, INC",A,MORTGAGE,12/11/2024,Fully Paid,905400,other,A2,36 months,Source Verified,70000,0.2256,121.31,0.0579,4000,42,4366
665705,Holy Cross School,A,MORTGAGE,10/11/2024,Fully Paid,851124,other,A4,36 months,Source Verified,48152,0.1014,294.6,0.0729,9500,22,10606
384276,City of Boca Raton,A,MORTGAGE,10/9/2024,Fully Paid,415265,other,A4,36 months,Source Verified,87000,0.135,111.82,0.0932,3500,31,4009
685510,San Francisco Opera,B,MORTGAGE,9/11/2024,Fully Paid,875164,other,B3,36 months,Source Verified,140000,0.152,324.42,0.1037,10000,32,11679
658457,FFAE Architects,B,MORTGAGE,8/11/2024,Fully Paid,842115,other,B4,36 months,Source Verified,53976,0.2114,65.24,0.1074,2000,31,2337
502336,Mono County,B,MORTGAGE,10/10/2024,Fully Paid,645951,other,B4,36 months,Source Verified,130000,0.2467,130.95,0.1099,4000,30,4327
732527,"Munchkin, Inc",B,MORTGAGE,4/11/2024,Fully Paid,928738,other,B5,36 months,Source Verified,108000,0.0446,327.91,0.1111,10000,11,11805
676186,The Poma Companies,B,MORTGAGE,7/11/2024,Fully Paid,864138,other,B5,36 months,Source Verified,80004,0.0736,104.94,0.1111,3200,29,3744
667833,Battelle Memorial Institute,B,MORTGAGE,12/11/2024,Fully Paid,853762,other,B2,36 months,Source Verified,85596,0.1436,193.61,0.1,6000,16,6970
656851,wells fargo,B,MORTGAGE,3/11/2024,Fully Paid,840072,other,B1,36 months,Source Verified,60996,0.1782,481.41,0.0963,15000,34,17332
710929,Northrop Grumman,B,MORTGAGE,12/11/2024,Fully Paid,903738,other,B5,36 months,Source Verified,129900,0.1261,101.66,0.1111,3100,33,3438
380104,ALABAMA JACK CO  INC,B,MORTGAGE,11/9/2024,Fully Paid,407170,other,B4,36 months,Source Verified,54072,0.1795,232.15,0.1189,7000,21,8344
355745,Accurate Tool co.,B,MORTGAGE,12/9/2024,Fully Paid,360648,other,B5,36 months,Source Verified,80000,0.0793,566.36,0.1221,17000,22,19735
390985,Stafford Solutions,B,MORTGAGE,4/9/2024,Fully Paid,426552,other,B1,36 months,Source Verified,81000,0.1034,170.12,0.1095,5200,13,6124
690304,Clarke County Board of Education,B,MORTGAGE,3/11/2024,Fully Paid,880714,other,B2,36 months,Source Verified,82000,0.1942,451.75,0.1,14000,28,15412
724403,Law Firm,B,MORTGAGE,3/11/2024,Fully Paid,919513,other,B2,36 months,Source Verified,100000,0.1333,484.01,0.1,15000,18,16005
658982,Otto Candies LLC,B,MORTGAGE,7/11/2024,Fully Paid,842823,other,B3,36 months,Source Verified,90400,0.0812,308.2,0.1037,9500,26,10896
